Parcel ID,Address,Investment Flag,Estimated Value,Confidence,Comp Count,Price/sqft,Sqft,Beds,Baths,Year Built,Assessed Value,Last Sale Price,Last Sale Date,Prop Type,Status,Notes
25041220540000,"8913 S NORMAL AVE, CHICAGO, IL, 60620",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
20203020060000,"1443 W MARQUETTE RD 1, CHICAGO, IL, 60636",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16131010220000,"12 S WHIPPLE ST, CHICAGO, IL 60601",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
25041290220000,"9000 S EGGLESTON AVE, CHICAGO, IL 60601",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16091190340000,"524 N LOCKWOOD AVE E, CHICAGO, IL, 60644",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16212030210000,"1235 S 50TH CT, CICERO, IL, 60804",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16032160420000,"1408 N KEELER AVE, CHICAGO, IL, 60651",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16234140220000,"1847 S SAWYER AVE, CHICAGO, IL, 60623",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16023310400000,"3640 W CHICAGO AVE, CHICAGO, IL, 60651",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16151040120000,"4727 W MONROE ST, CHICAGO, IL, 60644",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
20162210080000,"5751 S LAFAYETTE AVE, CHICAGO, IL, 60621",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
20213020340000,"6752 S LOWE AVE, CHICAGO, IL, 60621",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
25192050100000,"11156 S ASHLAND AVE, CHICAGO, IL, 60643",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16131010230000,"14 S WHIPPLE ST, CHICAGO, IL 60601",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
25041290230000,"9004 S EGGLESTON AVE, CHICAGO, IL 60601",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
