Parcel ID,Address,Investment Flag,Estimated Value,Confidence,Comp Count,Price/sqft,Sqft,Beds,Baths,Year Built,Assessed Value,Last Sale Price,Last Sale Date,Prop Type,Status,Notes
20163190290000,"516 W 62ND ST, CHICAGO, IL, 60621",UNKNOWN,N/A,NONE,0,N/A,,4,,,N/A,N/A,,,partial,No comparable sales found in radius
16222050130000,"1229 S KEDVALE AVE, CHICAGO, IL, 60623",UNKNOWN,N/A,NONE,0,N/A,,2,,,N/A,N/A,,,partial,No comparable sales found in radius
