Parcel ID,Address,Investment Flag,Estimated Value,Confidence,Comp Count,Price/sqft,Sqft,Beds,Baths,Year Built,Assessed Value,Last Sale Price,Last Sale Date,Prop Type,Status,Notes
31042000050000,"5100 183RD ST, TINLEY PARK, IL 60477",NO,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 400: {""status"":{""version"":""1.0.0"",""code"":400,""msg"":""SuccessWithoutResult"",""total"":0,""responseDateTime"":""2"
31364160230000,"4 APPLE LN, PARK FOREST, IL, 60466",NO,N/A,NONE,0,N/A,,2.0,,,N/A,N/A,,,partial,No comparable sales found in radius
